,title_name,title_id,primary_genre_desc,program_type,air_date,theatrical_release_date,asset_run_time,offering_start_date,offering_end_date,territory,licensor
123,Moonshot,GYhfK9AxT1KKnnQEAAADT,comedy,acquired,2022-03-24,,6123.0,2021-01-11 07:01:00,2021-01-12 00:00:00,PORTUGAL,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
124,Moonshot,GYhfK9AxT1KKnnQEAAADT,comedy,acquired,2022-03-24,,6123.0,2024-03-01 03:00:00,2024-03-02 02:59:00,BRAZIL,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
125,Moonshot,GYhfK9AxT1KKnnQEAAADT,comedy,acquired,2022-03-24,,6123.0,2024-03-01 03:00:00,2024-03-02 02:59:00,REST OF LATAM,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
126,Moonshot,GYhfK9AxT1KKnnQEAAADT,comedy,acquired,2022-03-24,,6123.0,2024-03-01 06:00:00,2024-03-02 05:59:00,MEXICO,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
127,Moonshot,GYhfK9AxT1KKnnQEAAADT,comedy,acquired,2022-03-24,,6123.0,2022-03-30 21:00:00,2022-06-29 02:00:00,BULGARIA,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
128,Moonshot,GYhfK9AxT1KKnnQEAAADT,comedy,acquired,2022-03-24,,6123.0,2021-01-11 08:01:00,2021-01-11 23:00:00,NETHERLANDS,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
129,Moonshot,GYhfK9AxT1KKnnQEAAADT,comedy,acquired,2022-03-24,,6123.0,2022-03-30 22:00:00,2022-06-29 02:00:00,NORDICS,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
130,Moonshot,GYhfK9AxT1KKnnQEAAADT,comedy,acquired,2022-03-24,,6123.0,2024-03-01 05:00:00,2024-03-02 04:59:00,COLOMBIA,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
131,Moonshot,GYhfK9AxT1KKnnQEAAADT,comedy,acquired,2022-03-24,,6123.0,2022-03-30 22:00:00,2022-06-29 02:00:00,CZECHIA_SLOVAKIA,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
132,Moonshot,GYhfK9AxT1KKnnQEAAADT,comedy,acquired,2022-03-24,,6123.0,2022-03-30 22:00:00,2022-06-29 02:00:00,SPAIN,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
133,Moonshot,GYhfK9AxT1KKnnQEAAADT,comedy,acquired,2022-03-24,,6123.0,2022-03-31 07:01:00,2022-07-01 03:59:00,HBO MAX DOMESTIC,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
134,Moonshot,GYhfK9AxT1KKnnQEAAADT,comedy,acquired,2022-03-24,,6123.0,2024-03-01 04:00:00,2024-03-02 03:59:00,CARIBBEAN,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
135,The Humans,GYyst8Q3wx61SwwEAAACW,horror,acquired,2021-01-01,,6129.0,2022-10-08 21:00:00,2023-10-08 20:59:00,ROMANIA,A24
136,The Humans,GYyst8Q3wx61SwwEAAACW,horror,acquired,2021-01-01,,6129.0,2022-10-08 22:00:00,2023-10-08 21:59:00,HUNGARY,A24
137,The Humans,GYyst8Q3wx61SwwEAAACW,horror,acquired,2021-01-01,,6129.0,2022-10-08 21:00:00,2023-10-08 20:59:00,BULGARIA,A24
138,The Humans,GYyst8Q3wx61SwwEAAACW,horror,acquired,2021-01-01,,6129.0,2022-10-08 22:00:00,2023-10-08 21:59:00,CZECHIA_SLOVAKIA,A24
139,The Humans,GYyst8Q3wx61SwwEAAACW,horror,acquired,2021-01-01,,6129.0,2023-11-02 23:00:00,2024-04-30 21:59:00,NORDICS,A24
140,The Humans,GYyst8Q3wx61SwwEAAACW,horror,acquired,2021-01-01,,6129.0,2022-10-08 22:00:00,2023-10-08 21:59:00,ADRIA,A24
141,The Humans,GYyst8Q3wx61SwwEAAACW,horror,acquired,2021-01-01,,6129.0,2022-10-08 22:00:00,2023-10-08 21:59:00,POLAND,A24
142,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2022-03-07 22:00:00,2024-03-07 21:59:00,BULGARIA,"Warner Bros. Inc., Warner Media Direct, LLC"
143,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-07-01 07:01:00,2036-02-01 04:59:00,HBO MAX DOMESTIC,"Warner Bros. Inc., Warner Media Direct, LLC"
144,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2022-03-08 22:00:00,2024-03-07 22:59:00,CZECHIA_SLOVAKIA,"Warner Bros. Inc., Warner Media Direct, LLC"
145,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-10-25 22:00:00,2026-10-25 22:59:00,NORDICS,"Warner Bros. Inc., Warner Media Direct, LLC"
146,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-01-10 23:00:00,2021-01-11 23:00:00,POLAND,"Warner Bros. Inc., Warner Media Direct, LLC"
147,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-01-10 22:00:00,2021-01-11 22:00:00,BULGARIA,"Warner Bros. Inc., Warner Media Direct, LLC"
148,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-01-10 22:00:00,2021-01-11 22:00:00,ROMANIA,"Warner Bros. Inc., Warner Media Direct, LLC"
149,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-10-25 22:00:00,2026-10-25 22:59:00,SPAIN,"Warner Bros. Inc., Warner Media Direct, LLC"
150,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-01-11 00:00:00,2021-01-12 00:00:00,PORTUGAL,"Warner Bros. Inc., Warner Media Direct, LLC"
151,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-07-01 03:00:00,2024-10-01 02:59:00,CARIBBEAN,"Warner Bros. Inc., Warner Media Direct, LLC"
152,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2022-03-07 23:00:00,2024-03-07 22:59:00,HUNGARY,"Warner Bros. Inc., Warner Media Direct, LLC"
153,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2022-03-07 23:00:00,2027-03-07 22:59:00,NETHERLANDS,"Warner Bros. Inc., Warner Media Direct, LLC"
154,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-07-01 03:00:00,2024-10-01 02:59:00,BRAZIL,"Warner Bros. Inc., Warner Media Direct, LLC"
155,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2022-03-08 00:00:00,2027-03-07 23:59:59,PORTUGAL,"Warner Bros. Inc., Warner Media Direct, LLC"
156,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-01-10 23:00:00,2021-01-11 23:00:00,NETHERLANDS,"Warner Bros. Inc., Warner Media Direct, LLC"
157,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-01-10 23:00:00,2021-01-11 23:00:00,CZECHIA_SLOVAKIA,"Warner Bros. Inc., Warner Media Direct, LLC"
158,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-07-01 03:00:00,2024-10-01 02:59:00,REST OF LATAM,"Warner Bros. Inc., Warner Media Direct, LLC"
159,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-07-01 05:00:00,2024-10-01 05:59:00,MEXICO,"Warner Bros. Inc., Warner Media Direct, LLC"
160,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2022-03-08 20:00:00,2024-03-07 21:59:00,ROMANIA,"Warner Bros. Inc., Warner Media Direct, LLC"
161,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-07-01 05:00:00,2024-10-01 04:59:00,COLOMBIA,"Warner Bros. Inc., Warner Media Direct, LLC"
162,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-01-10 23:00:00,2021-01-11 23:00:00,ADRIA,"Warner Bros. Inc., Warner Media Direct, LLC"
163,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2022-03-08 05:00:00,2024-03-07 22:59:00,POLAND,"Warner Bros. Inc., Warner Media Direct, LLC"
164,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-01-10 23:00:00,2021-01-11 23:00:00,HUNGARY,"Warner Bros. Inc., Warner Media Direct, LLC"
165,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2022-03-08 22:00:00,2024-03-07 22:59:00,ADRIA,"Warner Bros. Inc., Warner Media Direct, LLC"
166,No Sudden Move,GYMzEGg049ruJvQEAAAAW,crime,acquired,2021-07-01,,6765.0,2021-07-01 03:00:00,2024-10-01 02:59:00,ARGENTINA,"Warner Bros. Inc., Warner Media Direct, LLC"
167,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2021-08-11 03:01:00,2022-06-29 02:59:00,REST OF LATAM,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
168,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2023-01-01 08:01:00,2023-02-01 04:59:00,HBO MAX DOMESTIC,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
169,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2021-08-11 05:01:00,2022-06-29 04:59:00,COLOMBIA,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
170,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2023-03-15 06:00:00,2024-01-01 03:59:00,CARIBBEAN,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
171,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2021-01-10 23:00:00,2021-01-12 22:59:00,SPAIN,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
172,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2023-03-15 06:00:00,2024-01-01 02:59:00,REST OF LATAM,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
173,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2021-08-11 03:00:00,2022-06-29 02:59:00,CARIBBEAN,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
174,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2022-10-26 23:00:00,2023-03-07 23:59:59,PORTUGAL,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
175,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2023-03-15 06:00:00,2024-01-01 05:59:00,MEXICO,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
176,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2022-02-08 23:00:00,2022-12-31 22:59:00,SPAIN,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
177,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2021-08-11 05:00:00,2022-06-29 02:59:00,ARGENTINA,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
178,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2021-01-11 00:00:00,2021-01-12 23:59:59,PORTUGAL,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
179,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2023-03-15 06:00:00,2024-01-01 02:59:00,ARGENTINA,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
180,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2023-05-01 07:01:00,2023-07-01 03:59:00,HBO MAX DOMESTIC,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
181,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2023-03-15 06:00:00,2024-01-01 04:59:00,COLOMBIA,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
182,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2023-03-15 06:00:00,2024-01-01 02:59:00,BRAZIL,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
183,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2021-08-11 05:00:00,2022-06-29 02:59:00,BRAZIL,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
184,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2022-01-01 08:01:00,2022-05-01 03:59:00,HBO MAX DOMESTIC,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
185,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2021-08-11 05:01:00,2022-06-29 04:59:00,MEXICO,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
186,Little Nicky,GYPW0-A4V68MloQEAAAEX,comedy,acquired,2020-07-01,,5303.0,2023-11-16 23:00:00,2024-10-31 22:59:00,SPAIN,"Warner Bros. Domestic Television Distribution, Warner Media Direct, LLC"
187,The Green Knight,GY_i8_gJ3FsPDwgEAAA_Y,fantasy & sci-fi,acquired,2023-02-01,,7632.0,2023-03-23 23:00:00,2024-02-29 22:59:00,HUNGARY,A24|Showtime Networks|Bron Studios|Sailor Bear|Ley Line Entertainment|Creative Wealth Media Finance
188,The Green Knight,GY_i8_gJ3FsPDwgEAAA_Y,fantasy & sci-fi,acquired,2023-02-01,,7632.0,2023-04-07 06:00:00,2025-06-29 02:59:00,ARGENTINA,A24|Showtime Networks|Bron Studios|Sailor Bear|Ley Line Entertainment|Creative Wealth Media Finance
189,The Green Knight,GY_i8_gJ3FsPDwgEAAA_Y,fantasy & sci-fi,acquired,2023-02-01,,7632.0,2023-03-23 23:00:00,2024-02-29 22:59:00,CZECHIA_SLOVAKIA,A24|Showtime Networks|Bron Studios|Sailor Bear|Ley Line Entertainment|Creative Wealth Media Finance
190,The Green Knight,GY_i8_gJ3FsPDwgEAAA_Y,fantasy & sci-fi,acquired,2023-02-01,,7632.0,2023-04-07 06:00:00,2025-06-29 02:59:00,BRAZIL,A24|Showtime Networks|Bron Studios|Sailor Bear|Ley Line Entertainment|Creative Wealth Media Finance
191,The Green Knight,GY_i8_gJ3FsPDwgEAAA_Y,fantasy & sci-fi,acquired,2023-02-01,,7632.0,2023-04-07 06:00:00,2025-06-29 04:59:00,COLOMBIA,A24|Showtime Networks|Bron Studios|Sailor Bear|Ley Line Entertainment|Creative Wealth Media Finance
192,The Green Knight,GY_i8_gJ3FsPDwgEAAA_Y,fantasy & sci-fi,acquired,2023-02-01,,7632.0,2023-04-07 06:00:00,2025-06-29 02:59:00,REST OF LATAM,A24|Showtime Networks|Bron Studios|Sailor Bear|Ley Line Entertainment|Creative Wealth Media Finance
193,The Green Knight,GY_i8_gJ3FsPDwgEAAA_Y,fantasy & sci-fi,acquired,2023-02-01,,7632.0,2023-03-23 22:00:00,2024-02-29 21:59:00,ROMANIA,A24|Showtime Networks|Bron Studios|Sailor Bear|Ley Line Entertainment|Creative Wealth Media Finance
194,The Green Knight,GY_i8_gJ3FsPDwgEAAA_Y,fantasy & sci-fi,acquired,2023-02-01,,7632.0,2023-04-07 06:00:00,2025-06-29 05:59:00,MEXICO,A24|Showtime Networks|Bron Studios|Sailor Bear|Ley Line Entertainment|Creative Wealth Media Finance
195,The Green Knight,GY_i8_gJ3FsPDwgEAAA_Y,fantasy & sci-fi,acquired,2023-02-01,,7632.0,2023-04-07 06:00:00,2025-06-29 02:59:00,CARIBBEAN,A24|Showtime Networks|Bron Studios|Sailor Bear|Ley Line Entertainment|Creative Wealth Media Finance
196,The Green Knight,GY_i8_gJ3FsPDwgEAAA_Y,fantasy & sci-fi,acquired,2023-02-01,,7632.0,2023-03-23 23:00:00,2024-02-29 22:59:00,ADRIA,A24|Showtime Networks|Bron Studios|Sailor Bear|Ley Line Entertainment|Creative Wealth Media Finance
197,The Green Knight,GY_i8_gJ3FsPDwgEAAA_Y,fantasy & sci-fi,acquired,2023-02-01,,7632.0,2023-03-23 22:00:00,2024-02-29 21:59:00,BULGARIA,A24|Showtime Networks|Bron Studios|Sailor Bear|Ley Line Entertainment|Creative Wealth Media Finance
198,Step Up 2: The Streets,GYxEOkA8AZHcpuQEAAAmR,drama,acquired,2008-01-01,,5612.0,2022-09-09 22:00:00,2023-08-31 21:59:00,CZECHIA_SLOVAKIA,Summit Entertainment|Touchstone Pictures|Offspring Entertainment|Touch Pictures|The Walt Disney Studios
199,Step Up 2: The Streets,GYxEOkA8AZHcpuQEAAAmR,drama,acquired,2008-01-01,,5612.0,2022-09-09 21:00:00,2023-08-31 20:59:00,ROMANIA,Summit Entertainment|Touchstone Pictures|Offspring Entertainment|Touch Pictures|The Walt Disney Studios
200,Step Up 2: The Streets,GYxEOkA8AZHcpuQEAAAmR,drama,acquired,2008-01-01,,5612.0,2022-09-09 22:00:00,2023-08-31 21:59:00,ADRIA,Summit Entertainment|Touchstone Pictures|Offspring Entertainment|Touch Pictures|The Walt Disney Studios
201,Step Up 2: The Streets,GYxEOkA8AZHcpuQEAAAmR,drama,acquired,2008-01-01,,5612.0,2022-09-09 22:00:00,2023-08-31 21:59:00,HUNGARY,Summit Entertainment|Touchstone Pictures|Offspring Entertainment|Touch Pictures|The Walt Disney Studios
202,Step Up 2: The Streets,GYxEOkA8AZHcpuQEAAAmR,drama,acquired,2008-01-01,,5612.0,2022-09-09 22:00:00,2023-08-31 21:59:00,POLAND,Summit Entertainment|Touchstone Pictures|Offspring Entertainment|Touch Pictures|The Walt Disney Studios
203,Step Up 2: The Streets,GYxEOkA8AZHcpuQEAAAmR,drama,acquired,2008-01-01,,5612.0,2022-09-09 21:00:00,2023-08-31 20:59:00,BULGARIA,Summit Entertainment|Touchstone Pictures|Offspring Entertainment|Touch Pictures|The Walt Disney Studios
204,Havoc,GYt6pbAEssZHCwwEAAAAM,drama,acquired,2005-01-01,,5114.0,2022-10-26 05:00:00,2024-11-01 02:59:00,CARIBBEAN,Jack F. Murphy/Sammy Lee|New Line Cinema|Media 8 Entertainment|New Line|Jack F Murphy|Sammy Lee|The Works Uk Distribution|Imagem Filmes|KNM Home Entertainment|Vip Medienfonds (Germany)
205,Havoc,GYt6pbAEssZHCwwEAAAAM,drama,acquired,2005-01-01,,5114.0,2022-10-26 05:00:00,2024-11-01 02:59:00,BRAZIL,Jack F. Murphy/Sammy Lee|New Line Cinema|Media 8 Entertainment|New Line|Jack F Murphy|Sammy Lee|The Works Uk Distribution|Imagem Filmes|KNM Home Entertainment|Vip Medienfonds (Germany)
206,Havoc,GYt6pbAEssZHCwwEAAAAM,drama,acquired,2005-01-01,,5114.0,2022-10-26 05:00:00,2024-11-01 05:59:00,MEXICO,Jack F. Murphy/Sammy Lee|New Line Cinema|Media 8 Entertainment|New Line|Jack F Murphy|Sammy Lee|The Works Uk Distribution|Imagem Filmes|KNM Home Entertainment|Vip Medienfonds (Germany)
207,Havoc,GYt6pbAEssZHCwwEAAAAM,drama,acquired,2005-01-01,,5114.0,2022-10-26 05:00:00,2024-11-01 04:59:00,COLOMBIA,Jack F. Murphy/Sammy Lee|New Line Cinema|Media 8 Entertainment|New Line|Jack F Murphy|Sammy Lee|The Works Uk Distribution|Imagem Filmes|KNM Home Entertainment|Vip Medienfonds (Germany)
208,Havoc,GYt6pbAEssZHCwwEAAAAM,drama,acquired,2005-01-01,,5114.0,2022-10-26 05:00:00,2024-11-01 02:59:00,ARGENTINA,Jack F. Murphy/Sammy Lee|New Line Cinema|Media 8 Entertainment|New Line|Jack F Murphy|Sammy Lee|The Works Uk Distribution|Imagem Filmes|KNM Home Entertainment|Vip Medienfonds (Germany)
209,Havoc,GYt6pbAEssZHCwwEAAAAM,drama,acquired,2005-01-01,,5114.0,2022-10-26 05:00:00,2024-11-01 02:59:00,REST OF LATAM,Jack F. Murphy/Sammy Lee|New Line Cinema|Media 8 Entertainment|New Line|Jack F Murphy|Sammy Lee|The Works Uk Distribution|Imagem Filmes|KNM Home Entertainment|Vip Medienfonds (Germany)
210,Menashe,GYGiRjAnLpjassQEAAAAo,drama,acquired,2017-01-01,,4920.0,2021-10-13 05:00:00,2022-04-15 02:59:00,BRAZIL,A24|Mongrel Media|Maiden Voyage Pictures|Sophie Dulac Distribution|Shtick Film|Autumn Productions|Mindjazz Pictures|Maiden Voyage|Where's Eve|Sparks Next
211,Menashe,GYGiRjAnLpjassQEAAAAo,drama,acquired,2017-01-01,,4920.0,2022-04-15 03:00:00,2025-04-15 02:59:00,ARGENTINA,A24|Mongrel Media|Maiden Voyage Pictures|Sophie Dulac Distribution|Shtick Film|Autumn Productions|Mindjazz Pictures|Maiden Voyage|Where's Eve|Sparks Next
212,Menashe,GYGiRjAnLpjassQEAAAAo,drama,acquired,2017-01-01,,4920.0,2022-04-15 05:00:00,2025-04-15 04:59:00,COLOMBIA,A24|Mongrel Media|Maiden Voyage Pictures|Sophie Dulac Distribution|Shtick Film|Autumn Productions|Mindjazz Pictures|Maiden Voyage|Where's Eve|Sparks Next
213,Menashe,GYGiRjAnLpjassQEAAAAo,drama,acquired,2017-01-01,,4920.0,2022-04-15 05:00:00,2025-04-15 04:59:00,MEXICO,A24|Mongrel Media|Maiden Voyage Pictures|Sophie Dulac Distribution|Shtick Film|Autumn Productions|Mindjazz Pictures|Maiden Voyage|Where's Eve|Sparks Next
214,Menashe,GYGiRjAnLpjassQEAAAAo,drama,acquired,2017-01-01,,4920.0,2021-10-13 05:00:00,2022-04-15 02:59:00,CARIBBEAN,A24|Mongrel Media|Maiden Voyage Pictures|Sophie Dulac Distribution|Shtick Film|Autumn Productions|Mindjazz Pictures|Maiden Voyage|Where's Eve|Sparks Next
215,Menashe,GYGiRjAnLpjassQEAAAAo,drama,acquired,2017-01-01,,4920.0,2021-10-13 05:00:00,2022-04-15 04:59:00,COLOMBIA,A24|Mongrel Media|Maiden Voyage Pictures|Sophie Dulac Distribution|Shtick Film|Autumn Productions|Mindjazz Pictures|Maiden Voyage|Where's Eve|Sparks Next
216,Menashe,GYGiRjAnLpjassQEAAAAo,drama,acquired,2017-01-01,,4920.0,2021-10-13 05:00:00,2022-04-15 02:59:00,ARGENTINA,A24|Mongrel Media|Maiden Voyage Pictures|Sophie Dulac Distribution|Shtick Film|Autumn Productions|Mindjazz Pictures|Maiden Voyage|Where's Eve|Sparks Next
217,Menashe,GYGiRjAnLpjassQEAAAAo,drama,acquired,2017-01-01,,4920.0,2021-10-13 05:00:00,2022-04-15 02:59:00,REST OF LATAM,A24|Mongrel Media|Maiden Voyage Pictures|Sophie Dulac Distribution|Shtick Film|Autumn Productions|Mindjazz Pictures|Maiden Voyage|Where's Eve|Sparks Next
218,Menashe,GYGiRjAnLpjassQEAAAAo,drama,acquired,2017-01-01,,4920.0,2021-10-13 05:00:00,2022-04-15 04:59:00,MEXICO,A24|Mongrel Media|Maiden Voyage Pictures|Sophie Dulac Distribution|Shtick Film|Autumn Productions|Mindjazz Pictures|Maiden Voyage|Where's Eve|Sparks Next
219,Menashe,GYGiRjAnLpjassQEAAAAo,drama,acquired,2017-01-01,,4920.0,2022-04-15 03:00:00,2025-04-15 02:59:00,CARIBBEAN,A24|Mongrel Media|Maiden Voyage Pictures|Sophie Dulac Distribution|Shtick Film|Autumn Productions|Mindjazz Pictures|Maiden Voyage|Where's Eve|Sparks Next
220,Menashe,GYGiRjAnLpjassQEAAAAo,drama,acquired,2017-01-01,,4920.0,2022-04-15 03:00:00,2025-04-15 02:59:00,BRAZIL,A24|Mongrel Media|Maiden Voyage Pictures|Sophie Dulac Distribution|Shtick Film|Autumn Productions|Mindjazz Pictures|Maiden Voyage|Where's Eve|Sparks Next
221,Menashe,GYGiRjAnLpjassQEAAAAo,drama,acquired,2017-01-01,,4920.0,2022-04-15 03:00:00,2025-04-15 02:59:00,REST OF LATAM,A24|Mongrel Media|Maiden Voyage Pictures|Sophie Dulac Distribution|Shtick Film|Autumn Productions|Mindjazz Pictures|Maiden Voyage|Where's Eve|Sparks Next
222,Val,GY00Sewnn6pC_wwEAAAFc,documentary,acquired,2021-01-01,,6246.0,2022-11-16 23:00:00,2024-04-30 21:59:59,ADRIA,A24|Amazon Studios|Boardwalk Pictures|Cartel Film Production
223,Val,GY00Sewnn6pC_wwEAAAFc,documentary,acquired,2021-01-01,,6246.0,2022-11-16 22:00:00,2024-04-30 20:59:59,ROMANIA,A24|Amazon Studios|Boardwalk Pictures|Cartel Film Production
224,Val,GY00Sewnn6pC_wwEAAAFc,documentary,acquired,2021-01-01,,6246.0,2022-11-16 23:00:00,2024-04-30 21:59:59,CZECHIA_SLOVAKIA,A24|Amazon Studios|Boardwalk Pictures|Cartel Film Production
225,Val,GY00Sewnn6pC_wwEAAAFc,documentary,acquired,2021-01-01,,6246.0,2022-11-16 23:00:00,2024-04-30 21:59:59,HUNGARY,A24|Amazon Studios|Boardwalk Pictures|Cartel Film Production
226,Val,GY00Sewnn6pC_wwEAAAFc,documentary,acquired,2021-01-01,,6246.0,2022-11-16 22:00:00,2024-04-30 20:59:59,BULGARIA,A24|Amazon Studios|Boardwalk Pictures|Cartel Film Production
227,Val,GY00Sewnn6pC_wwEAAAFc,documentary,acquired,2021-01-01,,6246.0,2022-11-16 23:00:00,2024-04-30 21:59:59,POLAND,A24|Amazon Studios|Boardwalk Pictures|Cartel Film Production
228,False Positive,GY00Vww4usbqYkwEAAAFV,horror,acquired,2021-01-01,,5323.0,2022-11-17 22:00:00,2024-04-30 20:59:59,BULGARIA,Hulu|A24
229,False Positive,GY00Vww4usbqYkwEAAAFV,horror,acquired,2021-01-01,,5323.0,2022-11-17 23:00:00,2024-04-30 21:59:59,HUNGARY,Hulu|A24
230,False Positive,GY00Vww4usbqYkwEAAAFV,horror,acquired,2021-01-01,,5323.0,2022-11-17 22:00:00,2024-04-30 20:59:59,ROMANIA,Hulu|A24
231,False Positive,GY00Vww4usbqYkwEAAAFV,horror,acquired,2021-01-01,,5323.0,2022-11-17 23:00:00,2024-04-30 21:59:59,ADRIA,Hulu|A24
232,False Positive,GY00Vww4usbqYkwEAAAFV,horror,acquired,2021-01-01,,5323.0,2022-11-17 23:00:00,2024-04-30 21:59:59,CZECHIA_SLOVAKIA,Hulu|A24
233,False Positive,GY00Vww4usbqYkwEAAAFV,horror,acquired,2021-01-01,,5323.0,2022-11-11 23:00:00,2024-04-30 21:59:59,POLAND,Hulu|A24
