Region,Country,Company,Business Line,Business model,Distribution/Technology,Digital/Analogue,Year,Quarter,Value
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2010,Q1,"1,623"
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2009,Q4,"1,596"
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2009,Q3,"1,535"
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2009,Q2,"1,480"
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2009,Q1,"1,423"
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2008,Q4,"1,349"
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2008,Q3,"1,274"
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2008,Q2,"1,176"
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2008,Q1,"1,085"
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2007,Q4,959
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2007,Q3,803
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2007,Q2,700
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2007,Q1,573
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2006,Q4,446
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2006,Q3,340
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2006,Q2,258
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2006,Q1,191
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2005,Q4,122
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2005,Q3,90
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2005,Q2,68
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2005,Q1,55
North America,USA,Charter,Fixed Telephony,Subscription,Cable,,2004,Q4,45
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2027,Q4,"29,120"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2027,Q3,"29,110"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2027,Q2,"29,102"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2027,Q1,"29,101"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2026,Q4,"29,082"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2026,Q3,"29,060"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2026,Q1,"29,043"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2026,Q2,"29,043"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2025,Q4,"29,004"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2025,Q3,"28,968"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2025,Q2,"28,938"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2025,Q1,"28,934"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2024,Q4,"28,868"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2024,Q3,"28,810"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2024,Q1,"28,772"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2024,Q2,"28,765"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2023,Q4,"28,667"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2023,Q3,"28,605"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2023,Q2,"28,548"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2023,Q1,"28,526"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2022,Q4,"28,412"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2022,Q3,"28,320"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2022,Q1,"28,301"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2022,Q2,"28,259"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2021,Q4,"28,137"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2021,Q3,"27,965"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2021,Q2,"27,722"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2021,Q1,"27,357"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2020,Q4,"27,023"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2020,Q3,"26,807"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2020,Q2,"26,313"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2020,Q1,"25,471"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2019,Q4,"24,908"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2019,Q3,"24,595"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2019,Q2,"24,244"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2019,Q1,"24,023"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2018,Q4,"23,625"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2018,Q3,"23,336"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2018,Q2,"23,070"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2018,Q1,"22,876"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2017,Q4,"22,545"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2017,Q3,"22,282"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2017,Q2,"22,033"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2017,Q1,"21,802"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2016,Q4,"21,374"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2016,Q3,"21,017"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2016,Q2,"20,667"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2016,Q1,"5,368"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2015,Q4,"5,206"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2015,Q3,"5,092"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2015,Q2,"4,961"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2015,Q1,"4,891"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2014,Q4,"4,766"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2014,Q3,"4,662"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2014,Q2,"4,568"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2014,Q1,"4,519"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2013,Q4,"4,383"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2013,Q3,"4,290"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2013,Q2,"3,924"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2013,Q1,"3,884"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2012,Q4,"3,785"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2012,Q3,"3,731"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2012,Q2,"3,662"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2012,Q1,"3,633"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2011,Q4,"3,492"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2011,Q3,"3,424"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2011,Q2,"3,353"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2011,Q1,"3,334"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2010,Q4,"3,246"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2010,Q3,"3,239"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2010,Q2,"3,188"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2010,Q1,"3,166"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2009,Q4,"3,062"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2009,Q3,"3,010"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2009,Q2,"2,958"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2009,Q1,"2,947"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2008,Q4,"2,875"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2008,Q3,"2,858"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2008,Q2,"2,787"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2008,Q1,"2,768"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2007,Q4,"2,683"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2007,Q3,"2,639"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2007,Q2,"2,583"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2007,Q1,"2,526"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2006,Q4,"2,402"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2006,Q2,"2,375"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2006,Q3,"2,343"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2006,Q1,"2,322"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2005,Q4,"2,196"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2005,Q3,"2,120"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2005,Q2,"2,022"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2005,Q1,"1,978"
North America,USA,Charter,Fixed-line Broadband,Subscription,Cable,,2004,Q4,"1,884"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2016,Q3,"15,533"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2016,Q4,"15,532"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2016,Q2,"15,497"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2017,Q1,"15,431"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2017,Q4,"15,416"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2017,Q2,"15,347"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2017,Q3,"15,332"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2018,Q1,"15,302"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2020,Q3,"15,281"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2018,Q3,"15,252"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2018,Q4,"15,250"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2018,Q2,"15,234"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2020,Q4,"15,232"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2020,Q2,"15,214"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2019,Q1,"15,154"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2019,Q4,"15,151"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2020,Q1,"15,099"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2019,Q3,"15,096"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2021,Q1,"15,096"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2019,Q2,"15,091"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2021,Q2,"15,050"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2021,Q3,"14,920"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2021,Q4,"14,851"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2022,Q1,"14,731"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2022,Q2,"14,497"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2023,Q1,"14,309"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2022,Q3,"14,291"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2022,Q4,"14,149"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2023,Q2,"14,140"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2023,Q3,"13,928"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2023,Q4,"13,799"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2024,Q1,"13,655"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2024,Q2,"13,468"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2024,Q3,"13,273"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2024,Q4,"13,147"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2025,Q1,"13,007"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2025,Q2,"12,855"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2025,Q3,"12,682"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2025,Q4,"12,574"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2026,Q1,"12,464"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2026,Q2,"12,333"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2026,Q3,"12,190"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2026,Q4,"12,100"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2027,Q1,"12,011"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2027,Q2,"11,910"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2027,Q3,"11,798"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2027,Q4,"11,728"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2016,Q1,"4,332"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2014,Q4,"4,324"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2015,Q4,"4,322"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2014,Q1,"4,316"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2015,Q1,"4,311"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2015,Q3,"4,293"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2014,Q2,"4,285"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2014,Q3,"4,284"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2015,Q2,"4,282"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2013,Q4,"4,052"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2013,Q3,"3,970"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2013,Q2,"3,643"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2013,Q1,"3,608"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2012,Q4,"3,550"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2012,Q2,"3,484"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2012,Q3,"3,484"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2012,Q1,"3,473"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2011,Q4,"3,410"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2011,Q3,"3,401"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2011,Q1,"3,392"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2011,Q2,"3,387"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2010,Q3,"3,379"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2010,Q4,"3,363"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2010,Q2,"3,337"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2010,Q1,"3,314"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2009,Q4,"3,218"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2009,Q3,"3,175"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2009,Q1,"3,158"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2009,Q2,"3,152"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2008,Q4,"3,133"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2008,Q3,"3,119"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2004,Q4,"3,065"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2008,Q2,"3,057"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2005,Q1,"3,038"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2008,Q1,"3,023"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2005,Q2,"2,998"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2007,Q4,"2,920"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2006,Q2,"2,889"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2005,Q3,"2,887"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2007,Q3,"2,883"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2006,Q1,"2,866"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2007,Q2,"2,866"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2007,Q1,"2,863"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2005,Q4,"2,820"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2006,Q4,"2,808"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2005,Q4,"2,797"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2006,Q1,"2,774"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2006,Q3,"2,768"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2005,Q3,"2,749"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2006,Q2,"2,711"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2005,Q1,"2,695"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2005,Q2,"2,686"
North America,USA,Charter,Pay TV,Subscription,Cable,Digital,2004,Q4,"2,675"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2006,Q3,"2,449"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2006,Q4,"2,364"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2007,Q1,"2,284"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2007,Q2,"2,242"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2007,Q3,"2,191"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2007,Q4,"2,039"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2008,Q1,"1,926"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2008,Q2,"1,840"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2008,Q3,"1,742"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2008,Q4,"1,646"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2009,Q1,"1,588"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2009,Q2,"1,520"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2009,Q3,"1,441"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2016,Q2,"1,348"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2009,Q4,"1,345"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2016,Q3,"1,259"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2010,Q1,"1,234"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2016,Q4,"1,169"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2017,Q1,"1,162"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2017,Q2,"1,155"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2010,Q2,"1,129"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2017,Q3,"1,066"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2010,Q3,"1,021"
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2017,Q4,984
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2018,Q1,977
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2018,Q2,972
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2010,Q4,915
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2018,Q3,888
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2011,Q1,862
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2018,Q4,854
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2019,Q1,798
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2011,Q2,787
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2011,Q3,735
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2011,Q4,734
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2019,Q2,711
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2012,Q1,691
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2019,Q3,629
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2012,Q2,614
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2012,Q3,541
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2019,Q4,469
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2020,Q1,451
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2012,Q4,439
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2020,Q2,438
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2020,Q3,424
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2020,Q4,407
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2021,Q1,387
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2021,Q2,370
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2021,Q3,367
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2021,Q4,365
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2022,Q1,362
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2013,Q1,357
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2022,Q2,356
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2022,Q3,351
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2022,Q4,348
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2013,Q2,274
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2013,Q3,209
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2013,Q4,125
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2014,Q1,88
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2014,Q2,65
North America,USA,Charter,Pay TV,Subscription,Cable,Analogue,2014,Q3,43
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2020,Q1,"11,787"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2016,Q4,"11,687"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2017,Q1,"11,681"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2017,Q2,"11,659"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2016,Q3,"11,643"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2016,Q2,"11,641"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2016,Q1,"11,577"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2017,Q3,"11,565"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2017,Q4,"11,552"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2018,Q1,"11,498"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2018,Q2,"11,482"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2015,Q4,"11,475"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2018,Q4,"11,449"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2018,Q3,"11,447"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2019,Q1,"11,396"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2015,Q3,"11,336"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2019,Q2,"11,331"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2015,Q2,"11,319"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2019,Q3,"11,278"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2019,Q4,"11,276"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2015,Q1,"11,270"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2014,Q4,"11,193"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2014,Q3,"11,070"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2020,Q2,"11,029"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2020,Q3,"11,025"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2014,Q2,"11,003"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2020,Q4,"11,002"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2021,Q1,"10,896"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2014,Q1,"10,865"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2021,Q2,"10,788"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2013,Q4,"10,723"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2021,Q3,"10,630"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2013,Q3,"10,496"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2021,Q4,"10,454"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2013,Q2,"10,327"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2022,Q1,"10,171"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2013,Q1,"10,166"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2012,Q4,"9,955"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2022,Q2,"9,886"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2012,Q3,"9,787"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2012,Q2,"9,664"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2022,Q3,"9,570"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2012,Q1,"9,506"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2011,Q4,"9,342"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2022,Q4,"9,282"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2011,Q3,"9,196"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2023,Q1,"9,069"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2011,Q2,"9,063"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2011,Q1,"8,870"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2023,Q2,"8,854"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2010,Q4,"8,610"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2023,Q3,"8,581"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2010,Q3,"8,353"
North America,USA,Comcast,Fixed Telephony,Subscription,Cable,,2023,Q4,"8,303"
