,expiration_month,content_pillar,pillar_rank,percent_viewing_subs,absolute churn reduction,number of users impacted,ckg_series_id
521,2022-08-01,New Supporter - Kids Series (OP),4.0,0.002022344924024385,5.5639971581346315e-05,232.37143891403986,7
522,2022-08-01,New Supporter - Movies (Acq),4.0,0.0009457456901391064,0.00016641858191786263,695.0205804068464,45
523,2022-08-01,New Supporter - Movies (OP),4.0,0.0002631594837251923,2.3823975271418385e-05,99.49702088503545,23
524,2022-08-01,New Supporter - Specials,4.0,0.0006478160303040461,8.644684095591992e-05,361.0313997578466,34
525,2022-08-01,New Supporter - Unscripted Series (Acq),4.0,0.0033636371338761468,0.0002406867715922245,1005.1897916714709,13
526,2022-08-01,New Supporter - Unscripted Series (OP),4.0,0.0011116620225912093,0.0002295780724115501,958.7960869352531,28
527,2022-08-01,Segment Anchor - Adult Animation Series (Acq),3.0,0.012321666959164077,0.001008949962542048,4213.718086562858,17
528,2022-08-01,Segment Anchor - Adult Animation Series (OP),3.0,0.014749709075410528,0.0006558027269011404,2738.855160466309,5
529,2022-08-01,Segment Anchor - Comedy Series (Acq),3.0,0.0024808205270643673,3.9031925270133216e-05,163.01059078266815,4
530,2022-08-01,Segment Anchor - Comedy Series (OP),3.0,0.0034702474734656023,0.0008457045684950731,3531.949817588714,45
531,2022-08-01,Segment Anchor - Docu-Movies (OP),3.0,0.005289499897039035,0.00016547731450363562,691.0895276541136,8
532,2022-08-01,Segment Anchor - Docu-Series (Acq),3.0,0.008786042324140276,0.00013527857954340194,564.9693428902913,2
533,2022-08-01,Segment Anchor - Docu-Series (OP),3.0,0.003012579329162749,0.00039745567780698904,1659.9100454524407,18
534,2022-08-01,Segment Anchor - Drama Series (Acq),3.0,0.005558216045628468,0.00020082046214354998,838.6945288685936,6
535,2022-08-01,Segment Anchor - Drama Series (OP),3.0,0.005869824922153038,0.0010632832805164624,4440.632495752123,26
536,2022-08-01,Segment Anchor - Kids Series (OP),3.0,0.0018523874971865316,6.889667409941402e-05,287.7359359083468,5
537,2022-08-01,Segment Anchor - Movies (Acq),3.0,0.005125018898981268,0.0005510789249876108,2301.4929575827587,28
538,2022-08-01,Segment Anchor - Movies (OP),3.0,0.00039273622358332896,5.402997177993141e-05,225.64753234339872,35
539,2022-08-01,Segment Anchor - Specials,3.0,0.0003529406130726904,1.390640664275522e-06,5.8077882318404335,1
540,2022-08-01,Segment Anchor - Unscripted Series (Acq),3.0,0.0006237518975945445,7.371020556985741e-06,30.78388799296183,3
541,2022-08-01,Segment Anchor - Unscripted Series (OP),3.0,0.018101495567889588,0.0012985705737293685,5423.27222988891,8
542,2022-09-01,Brand Halo - Comedy Series (OP),7.0,0.0009050241540149569,2.795347622221861e-05,120.90493442586438,7
543,2022-09-01,Brand Halo - Docu-Movies (Acq),7.0,7.837751605698669e-05,3.0883482671217877e-07,1.3357785691920498,1
544,2022-09-01,Brand Halo - Docu-Movies (OP),7.0,9.766860465992275e-05,6.828985892258499e-05,295.368663609143,178
545,2022-09-01,Brand Halo - Docu-Series (OP),7.0,0.00041009170449254906,3.0659560583484735e-05,132.60934462689985,19
546,2022-09-01,Brand Halo - Drama Series (OP),7.0,0.0005872453926601142,8.916483572201511e-05,385.6575307615742,29
547,2022-09-01,Brand Halo - Movies (Acq),7.0,0.0004494569062382954,1.7708990080328446e-06,7.65952780752382,1
548,2022-09-01,Brand Halo - Movies (OP),7.0,9.682257720264427e-05,3.618441777966663e-05,156.50556746896973,95
549,2022-09-01,Brand Halo - Specials,7.0,0.00012007304653690272,5.239223202357923e-05,226.60792979302536,111
550,2022-09-01,Brand Halo - Unscripted Series (OP),7.0,0.0007417991326324313,2.6275284436320934e-05,113.64638574966403,9
551,2022-09-01,Engagement Anchor - Comedy Series (Acq),2.0,0.015514124137038116,0.00021729159799253883,939.8339654692888,2
552,2022-09-01,Engagement Anchor - Comedy Series (OP),2.0,0.004117118769552635,0.00014503757730917333,627.3194301291827,9
553,2022-09-01,Engagement Anchor - Docu-Series (OP),2.0,0.0011398594423272935,3.1395401024314484e-05,135.7920164183855,7
554,2022-09-01,Engagement Anchor - Drama Series (OP),2.0,0.005419161722794832,0.0006222068792835767,2691.1816384149115,30
555,2022-09-01,Engagement Anchor - Movies (Acq),2.0,0.012632483039633342,0.0018617236381937435,8052.364314388344,41
556,2022-09-01,Engagement Anchor - Movies (OP),2.0,0.002977685032701887,8.182531520881803e-05,353.9124898474839,7
557,2022-09-01,Engagement Anchor - Specials,2.0,0.0027610926920095,3.259080875478437e-05,140.96241784236847,3
558,2022-09-01,Experimentation - Adult Animation Series (OP),6.0,0.004913738491914862,1.9344989579048177e-05,83.67133582709076,1
559,2022-09-01,Experimentation - Comedy Series (OP),6.0,6.207776714248061e-05,4.89212194809685e-07,2.1159503692347457,2
560,2022-09-01,Experimentation - Docu-Movies (OP),6.0,0.001119249425462751,1.3222888081448891e-05,57.191899987644376,3
561,2022-09-01,Experimentation - Docu-Series (OP),6.0,0.0009949397564362815,1.1755074971891988e-05,50.84328536992666,3
562,2022-09-01,Experimentation - Kids Series (Acq),6.0,2.3120211226249763e-06,9.110296732284251e-09,0.03940403763241049,1
563,2022-09-01,Experimentation - Kids Series (OP),6.0,0.00024946707913123495,4.9139026895364535e-06,21.25371019083686,5
564,2022-09-01,Experimentation - Specials,6.0,0.0001727079778600857,8.16342463892672e-06,35.30860751677863,12
565,2022-09-01,Experimentation - Unscripted Series (OP),6.0,0.017835085074670576,0.0005027603912302545,2174.5492993569214,3
566,2022-09-01,Flagship Anchor - Comedy Series (OP),1.0,0.017200512343880772,6.756737321651773e-05,292.2437539835468,1
567,2022-09-01,Flagship Anchor - Drama Series (OP),1.0,0.06610996500921175,0.005376182658948625,23253.17276013777,14
568,2022-09-01,Library Supporter - Adult Animation Series (Acq),5.0,0.0018141012704034,0.00021936683665850498,948.8098292520989,31
569,2022-09-01,Library Supporter - Adult Animation Series (OP),5.0,0.0013564627926440735,5.343707185287427e-06,23.112709191948888,1
570,2022-09-01,Library Supporter - Comedy Series (Acq),5.0,0.005491332232811279,0.0010301032968378504,4455.423381549007,50
571,2022-09-01,Library Supporter - Docu-Movies (Acq),5.0,0.000190038813613956,9.24617795000568e-05,399.91753792923566,124
572,2022-09-01,Library Supporter - Docu-Series (Acq),5.0,0.001990603946157652,3.914868466069893e-05,169.32667386814822,5
573,2022-09-01,Library Supporter - Drama Series (Acq),5.0,0.0031294495291124364,0.0006227885349774642,2693.697427255228,52
574,2022-09-01,Library Supporter - Kids Series (Acq),5.0,0.004316883933597072,0.0009178870223607374,3970.0633068551087,55
575,2022-09-01,Library Supporter - Kids Series (OP),5.0,0.0005239039863868196,2.064199242077236e-06,8.928115845817302,1
576,2022-09-01,Library Supporter - Movies (Acq),5.0,0.0017963084790654346,0.007550877599960183,32659.206812899785,1812
577,2022-09-01,Library Supporter - Specials,5.0,0.0006287310240866361,1.23802618937352e-05,53.54735634802137,5
578,2022-09-01,Library Supporter - Unscripted Series (Acq),5.0,0.0009634729697309119,0.00016367909570968314,707.9480983454358,43
579,2022-09-01,New Supporter - Adult Animation Series (Acq),4.0,0.03163353540397945,0.00031335159247943,1355.3145748238803,1
580,2022-09-01,New Supporter - Comedy Series (Acq),4.0,0.005864507635284614,0.0003715689507772027,1607.1174572805726,7
581,2022-09-01,New Supporter - Comedy Series (OP),4.0,0.0005286992894559676,7.025856155017107e-05,303.8837355880309,27
582,2022-09-01,New Supporter - Docu-Movies (Acq),4.0,0.0004905478270994939,2.1241871353661068e-05,91.87576681628192,11
583,2022-09-01,New Supporter - Docu-Movies (OP),4.0,0.0005798592598583491,0.00023953477394531714,1036.0405949637645,106
584,2022-09-01,New Supporter - Docu-Series (Acq),4.0,2.3929418619168505e-05,1.8858159486767612e-07,0.8156568857535701,2
585,2022-09-01,New Supporter - Docu-Series (OP),4.0,0.001273461234341837,0.0003161772295154769,1367.536076644931,35
586,2022-09-01,New Supporter - Drama Series (Acq),4.0,0.0017533674587651032,0.0002495002534970564,1079.1434864305384,20
587,2022-09-01,New Supporter - Drama Series (OP),4.0,0.00028977023134083355,6.129836448350023e-05,265.1289120313249,50
588,2022-09-01,New Supporter - Kids Series (Acq),4.0,0.002326339139148661,0.00044433193873424925,1921.8333880521495,28
589,2022-09-01,New Supporter - Kids Series (OP),4.0,0.001503825238947383,4.730283844697758e-05,204.59518290763637,8
590,2022-09-01,New Supporter - Movies (Acq),4.0,0.0011248035307505116,0.0001932872842164146,836.0100274385209,44
591,2022-09-01,New Supporter - Movies (OP),4.0,0.00024023909917223613,2.1751045232290545e-05,94.07805585960772,23
592,2022-09-01,New Supporter - Specials,4.0,0.0005962906477113575,7.959620188531524e-05,344.2710843184032,34
593,2022-09-01,New Supporter - Unscripted Series (Acq),4.0,0.002026696697719212,0.00022331791911039262,965.8991300946524,22
594,2022-09-01,New Supporter - Unscripted Series (OP),4.0,0.0021741916348433474,0.0005422390611965339,2345.303232268472,28
595,2022-09-01,Segment Anchor - Adult Animation Series (Acq),3.0,0.011929129873419412,0.0009671436365165167,4183.108999533969,18
596,2022-09-01,Segment Anchor - Adult Animation Series (OP),3.0,0.017570782526669163,0.0006749006758205028,2919.0939010723555,4
597,2022-09-01,Segment Anchor - Comedy Series (Acq),3.0,0.0016731326190729413,1.9760585839051492e-05,85.46888108278229,3
598,2022-09-01,Segment Anchor - Comedy Series (OP),3.0,0.0031868222465153613,0.0007048795948035591,3048.75932103625,41
599,2022-09-01,Segment Anchor - Docu-Movies (OP),3.0,0.006826068962966046,0.00021307643580034674,921.6024616523757,8
600,2022-09-01,Segment Anchor - Docu-Series (Acq),3.0,0.0038173780755660983,1.5031675909701891e-05,65.01530527816081,1
601,2022-09-01,Segment Anchor - Docu-Series (OP),3.0,0.0017107928742481435,0.00014771175081363525,638.8858188541515,18
602,2022-09-01,Segment Anchor - Drama Series (Acq),3.0,0.004821797118605142,0.00017030973026126855,736.627051520644,6
603,2022-09-01,Segment Anchor - Drama Series (OP),3.0,0.005811247965635488,0.00108564828267535,4695.6676651930775,27
604,2022-09-01,Segment Anchor - Kids Series (OP),3.0,0.0005904323941903533,9.302213035120022e-06,40.23411786376182,4
605,2022-09-01,Segment Anchor - Movies (Acq),3.0,0.006706972901571096,0.0007647845648776352,3307.8614957000455,30
606,2022-09-01,Segment Anchor - Movies (OP),3.0,0.0004246456167052114,5.840810405000063e-05,252.62789979914373,35
607,2022-09-01,Segment Anchor - Specials,3.0,0.0003095796283194843,1.2198012001377045e-06,5.275908546859602,1
608,2022-09-01,Segment Anchor - Unscripted Series (Acq),3.0,0.00026454145685074975,5.408658039128544e-06,23.393635923999565,5
609,2022-09-01,Segment Anchor - Unscripted Series (OP),3.0,0.020276656447533306,0.0014456797633687068,6252.883026117598,8
610,2022-10-01,Brand Halo - Comedy Series (OP),7.0,0.0008095983604747854,1.5939100598647005e-05,69.312390324862,5
611,2022-10-01,Brand Halo - Docu-Movies (Acq),7.0,4.484226560602827e-05,1.7669527823532816e-07,0.7683728462474704,1
612,2022-10-01,Brand Halo - Docu-Movies (OP),7.0,6.451550157977067e-05,4.51571668160719e-05,196.3693718443667,178
613,2022-10-01,Brand Halo - Docu-Series (OP),7.0,0.0005871855643391259,4.387298319200039e-05,190.78500175713629,19
614,2022-10-01,Brand Halo - Drama Series (OP),7.0,0.0003984261070512627,5.1468874483977245e-05,223.81631232803585,29
615,2022-10-01,Brand Halo - Movies (Acq),7.0,0.0003184950659710213,1.25492766353541e-06,5.457148319386159,1
616,2022-10-01,Brand Halo - Movies (OP),7.0,7.760182800266355e-05,2.8705824972108385e-05,124.82946153391119,94
617,2022-10-01,Brand Halo - Specials,7.0,9.170238137145924e-05,4.00357743611246e-05,174.09860752820177,111
618,2022-10-01,Brand Halo - Unscripted Series (OP),7.0,0.0005340190035133852,1.8921871840230087e-05,82.2831977595004,9
619,2022-10-01,Engagement Anchor - Comedy Series (Acq),2.0,0.01816709653918892,0.0002871091745602003,1248.5160658722975,2
620,2022-10-01,Engagement Anchor - Comedy Series (OP),2.0,0.005631521675141472,0.00033108460552593727,1439.746569559558,10
621,2022-10-01,Engagement Anchor - Docu-Series (OP),2.0,0.0015132827389931784,8.102599530552396e-05,352.34769856171414,8
622,2022-10-01,Engagement Anchor - Drama Series (OP),2.0,0.004599375366403469,0.0005304062645108548,2306.511952101555,30
623,2022-10-01,Engagement Anchor - Movies (Acq),2.0,0.011904424042014403,0.0017636002914949295,7669.149901187854,41
624,2022-10-01,Engagement Anchor - Movies (OP),2.0,0.002458007709496933,5.7959131082092885e-05,252.03968640444316,6
625,2022-10-01,Engagement Anchor - Specials,2.0,0.002927318429450622,3.4549766490435396e-05,150.24228536591158,3
626,2022-10-01,Experimentation - Adult Animation Series (OP),6.0,0.008171410595100558,3.2151310477922246e-05,139.81241711284122,1
627,2022-10-01,Experimentation - Comedy Series (OP),6.0,4.403740442848418e-05,3.470449457115832e-07,1.5091513218426935,2
628,2022-10-01,Experimentation - Docu-Movies (OP),6.0,0.0019542795925225486,2.3077574863791805e-05,100.35458819088831,3
629,2022-10-01,Experimentation - Docu-Series (OP),6.0,0.000741162164349893,8.75792909054568e-06,38.08452025284877,3
630,2022-10-01,Experimentation - Kids Series (OP),6.0,0.0002556699020552935,5.036055273355267e-06,21.899669096386152,5
631,2022-10-01,Experimentation - Specials,6.0,0.00014150226035680033,6.688868607405973e-06,29.087053493319036,12
632,2022-10-01,Experimentation - Unscripted Series (OP),6.0,0.005250454401624808,9.700130455912032e-05,421.81754497448117,3
633,2022-10-01,Flagship Anchor - Comedy Series (OP),1.0,0.017266341901348854,6.782516245995573e-05,294.94287366946446,1
634,2022-10-01,Flagship Anchor - Drama Series (OP),1.0,0.05206587824874822,0.004560713764874068,19832.610420801015,14
635,2022-10-01,Library Supporter - Adult Animation Series (Acq),5.0,0.0017207857795139105,0.0002081909612071317,905.334217322264,31
636,2022-10-01,Library Supporter - Adult Animation Series (OP),5.0,0.0014781850426438448,5.823097289893442e-06,25.322181120495664,1
637,2022-10-01,Library Supporter - Comedy Series (Acq),5.0,0.005149492615513677,0.0009689103349141623,4213.3802285596885,50
638,2022-10-01,Library Supporter - Docu-Movies (Acq),5.0,0.0001336989396068966,6.56556018364951e-05,285.50837441173854,125
639,2022-10-01,Library Supporter - Docu-Series (Acq),5.0,0.0010986355073476927,1.7302573344910033e-05,75.24155518591549,4
640,2022-10-01,Library Supporter - Drama Series (Acq),5.0,0.003462113875007002,0.0006484421792184447,2819.8000979370277,49
641,2022-10-01,Library Supporter - Kids Series (Acq),5.0,0.004155999399638645,0.0008468601507240145,3682.635726794832,53
642,2022-10-01,Library Supporter - Kids Series (OP),5.0,0.0005880085802800733,2.3167467293611077e-06,10.074549225378208,1
643,2022-10-01,Library Supporter - Movies (Acq),5.0,0.0016009589205520044,0.006975719249541969,30334.445311296215,1761
644,2022-10-01,Library Supporter - Specials,5.0,0.0007319177588249578,1.4410759227589942e-05,62.666281718876164,5
645,2022-10-01,Library Supporter - Unscripted Series (Acq),5.0,0.0008513582557672609,0.0002355899447319329,1024.48077950261,51
646,2022-10-01,New Supporter - Adult Animation Series (Acq),4.0,0.009534730449692037,0.00018401169389985206,800.1888358122432,2
647,2022-10-01,New Supporter - Comedy Series (Acq),4.0,0.004995264131128377,0.00020595279808417744,895.6013948817,7
648,2022-10-01,New Supporter - Comedy Series (OP),4.0,0.0009534051021425279,0.00016356057761163223,711.2556023480813,22
649,2022-10-01,New Supporter - Docu-Movies (Acq),4.0,0.00021919401159869762,9.496719653008523e-06,41.29720716180119,11
650,2022-10-01,New Supporter - Docu-Movies (OP),4.0,0.0005984090591327535,0.00025632507378407776,1114.6490640556697,110
651,2022-10-01,New Supporter - Docu-Series (Acq),4.0,2.2536112971234722e-05,1.776014005097637e-07,0.7723131878231462,2
652,2022-10-01,New Supporter - Docu-Series (OP),4.0,0.0008629581014311096,0.00020974591596966546,912.096056283704,36
653,2022-10-01,New Supporter - Drama Series (Acq),4.0,0.0017098956327568178,0.00021924267821146065,953.3934486460806,18
654,2022-10-01,New Supporter - Drama Series (OP),4.0,0.000748009872146141,0.0003191918585959755,1388.0300556858529,54
655,2022-10-01,New Supporter - Kids Series (Acq),4.0,0.0025744959509383823,0.00037172714470765783,1616.4837400242477,23
656,2022-10-01,New Supporter - Kids Series (OP),4.0,0.002535695976491308,5.978598167635796e-05,259.98388505425,6
657,2022-10-01,New Supporter - Movies (Acq),4.0,0.0008208584183400046,0.00014777999397207198,642.6325350670969,46
658,2022-10-01,New Supporter - Movies (OP),4.0,0.0002037448580868772,1.764816446924583e-05,76.74438445501515,22
659,2022-10-01,New Supporter - Specials,4.0,0.0004440128284320579,5.9324566387221334e-05,257.9773856018774,34
660,2022-10-01,New Supporter - Unscripted Series (Acq),4.0,0.0017880350372167808,0.00038457277320660954,1672.3439318197054,32
661,2022-10-01,New Supporter - Unscripted Series (OP),4.0,0.001926810063800196,0.00040136006550220427,1745.3447482013135,25
662,2022-10-01,Segment Anchor - Adult Animation Series (Acq),3.0,0.010241028071922599,0.0007650321629975171,3326.8005032390906,18
663,2022-10-01,Segment Anchor - Adult Animation Series (OP),3.0,0.010379662215861007,0.0004039823295404199,1756.747862663561,4
664,2022-10-01,Segment Anchor - Comedy Series (Acq),3.0,0.0016780972284567025,1.9819167345863642e-05,86.18515546020633,3
665,2022-10-01,Segment Anchor - Comedy Series (OP),3.0,0.0020685549229639607,0.0003839339964728933,1669.5661626461085,41
666,2022-10-01,Segment Anchor - Docu-Movies (OP),3.0,0.002099221676245281,6.597444362021337e-05,286.894882140213,8
667,2022-10-01,Segment Anchor - Docu-Series (Acq),3.0,0.002229005541124267,8.779658937793644e-06,38.17901414507493,1
668,2022-10-01,Segment Anchor - Docu-Series (OP),3.0,0.0010513516040518037,7.02004651632962e-05,305.2720579979459,17
669,2022-10-01,Segment Anchor - Drama Series (Acq),3.0,0.005777523492747971,0.00017382182431940896,755.8774135115982,5
670,2022-10-01,Segment Anchor - Drama Series (OP),3.0,0.0034873661913870017,0.0005369266502546904,2334.8663450579406,26
671,2022-10-01,Segment Anchor - Kids Series (OP),3.0,0.0006520525339789393,5.137495400743541e-06,22.340789199783746,2
672,2022-10-01,Segment Anchor - Movies (Acq),3.0,0.0088349324008595,0.0010591539661796365,4605.811517633579,32
673,2022-10-01,Segment Anchor - Movies (OP),3.0,0.00038836242701329463,5.1906792625303066e-05,225.7206326473699,34
674,2022-10-01,Segment Anchor - Specials,3.0,0.00026215478354293454,1.0329473349446339e-06,4.491849990004196,1
675,2022-10-01,Segment Anchor - Unscripted Series (Acq),3.0,0.002929091040377356,0.00021533723283818224,936.4103226265312,8
676,2022-10-01,Segment Anchor - Unscripted Series (OP),3.0,0.012883527849116585,0.0008299430881015396,3609.0705942842405,7
677,2022-11-01,Brand Halo - Comedy Series (OP),7.0,0.0008776771671500654,1.3824868596856721e-05,59.71058903549456,4
678,2022-11-01,Brand Halo - Docu-Movies (Acq),7.0,0.0002801528384228923,2.2076086420505514e-06,9.534818465229916,2
679,2022-11-01,Brand Halo - Docu-Movies (OP),7.0,6.346948533218048e-05,4.442650453576058e-05,191.88122737177198,178
680,2022-11-01,Brand Halo - Docu-Series (OP),7.0,0.00024535003257096624,1.8353373452253963e-05,79.26952302979997,19
681,2022-11-01,Brand Halo - Drama Series (OP),7.0,0.0003089398931699278,3.900949843581303e-05,168.48479341866542,30
682,2022-11-01,Brand Halo - Movies (Acq),7.0,0.00031650324803644115,1.2470799913011366e-06,5.386227025108991,1
683,2022-11-01,Brand Halo - Movies (OP),7.0,7.083871666117798e-05,2.6207071352549183e-05,113.19020187372595,94
684,2022-11-01,Brand Halo - Specials,7.0,0.00010723652428083774,4.680319611024414e-05,202.14632702706825,111
685,2022-11-01,Brand Halo - Unscripted Series (OP),7.0,0.0005109663629053562,2.3213429005332353e-05,100.26044802748982,10
686,2022-11-01,Engagement Anchor - Comedy Series (Acq),2.0,0.014267188476410784,0.00012508918650662448,540.2690778543531,2
687,2022-11-01,Engagement Anchor - Comedy Series (OP),2.0,0.008074004803347756,0.0005909925355247411,2552.538721401379,10
688,2022-11-01,Engagement Anchor - Docu-Series (OP),2.0,0.00380168559396222,0.0002740901738225235,1183.8149211418202,8
689,2022-11-01,Engagement Anchor - Drama Series (OP),2.0,0.004314276534622067,0.0004982894230574075,2152.1473967339803,30
690,2022-11-01,Engagement Anchor - Movies (Acq),2.0,0.010282577391800647,0.0016450280496484587,7104.992943423218,44
691,2022-11-01,Engagement Anchor - Movies (OP),2.0,0.003183362039352135,7.500400400134444e-05,323.94761856609074,6
692,2022-11-01,Engagement Anchor - Specials,2.0,0.004184310314262797,4.9351930160076996e-05,213.1544903484139,3
693,2022-11-01,Experimentation - Adult Animation Series (OP),6.0,0.0028865003608414866,1.1368068238842843e-05,49.0994938564072,1
694,2022-11-01,Experimentation - Comedy Series (OP),6.0,5.3715254970339685e-05,4.233115683260902e-07,1.8283127187217347,2
695,2022-11-01,Experimentation - Docu-Movies (OP),6.0,0.001151405012790945,1.3602539972762395e-05,58.75033592269885,3
696,2022-11-01,Experimentation - Docu-Series (OP),6.0,0.0006416503302060405,7.582457127904008e-06,32.74917068987349,3
697,2022-11-01,Experimentation - Kids Series (OP),6.0,0.0002710305063287915,5.338546747633843e-06,23.05756243984965,5
698,2022-11-01,Experimentation - Specials,6.0,0.0004998225847107471,2.5573595161337837e-05,110.45417322707458,13
699,2022-11-01,Experimentation - Unscripted Series (OP),6.0,0.003830916416979485,3.0149087627481808e-05,130.21605004831548,2
700,2022-11-01,Flagship Anchor - Comedy Series (OP),1.0,0.01807796167277639,7.100297163849939e-05,306.6668757176652,1
701,2022-11-01,Flagship Anchor - Drama Series (OP),1.0,0.054120996985562074,0.004746606123391471,20500.928855962524,14
702,2022-11-01,Library Supporter - Adult Animation Series (Acq),5.0,0.0019312247411986394,0.00023337758321984037,1007.9743517348992,31
703,2022-11-01,Library Supporter - Adult Animation Series (OP),5.0,0.0014831893247413623,5.84280567140355e-06,25.235492533994602,1
704,2022-11-01,Library Supporter - Comedy Series (Acq),5.0,0.00513748370025524,0.0009851906677974046,4255.108442754404,51
705,2022-11-01,Library Supporter - Docu-Movies (Acq),5.0,0.00011773365151904194,5.829774812324273e-05,251.79211328440212,126
706,2022-11-01,Library Supporter - Docu-Series (Acq),5.0,0.0006841286008032745,1.5319954197491603e-05,66.16796989571425,5
707,2022-11-01,Library Supporter - Docu-Series (OP),5.0,4.630625428477559e-07,1.8246539904009929e-09,0.007880810134975207,1
708,2022-11-01,Library Supporter - Drama Series (Acq),5.0,0.0035627723338344445,0.0006138417044141281,2651.2259041256325,45
709,2022-11-01,Library Supporter - Kids Series (Acq),5.0,0.004106394104729395,0.000810056012783715,3498.6894331897724,52
710,2022-11-01,Library Supporter - Kids Series (OP),5.0,0.0006341641524300018,2.4985783500242054e-06,10.791537292817395,1
711,2022-11-01,Library Supporter - Movies (Acq),5.0,0.001953728910117713,0.0076656244659299225,33108.37632768841,1715
712,2022-11-01,Library Supporter - Specials,5.0,0.0018529833537505329,4.372139228253635e-05,188.83579748712657,6
713,2022-11-01,Library Supporter - Unscripted Series (Acq),5.0,0.0008923169802387741,0.00027014823354763046,1166.7894012167978,51
714,2022-11-01,New Supporter - Adult Animation Series (Acq),4.0,0.0034844298692936516,3.8659984955155546e-05,166.97521988024863,2
715,2022-11-01,New Supporter - Comedy Series (Acq),4.0,0.003263572189482414,6.411031024872171e-05,276.89698179625674,5
716,2022-11-01,New Supporter - Comedy Series (OP),4.0,0.0007351319199248493,0.0001337692700457277,577.7589749456712,23
717,2022-11-01,New Supporter - Docu-Movies (Acq),4.0,0.0004594738081406858,2.5317827826623618e-05,109.3494959489631,14
718,2022-11-01,New Supporter - Docu-Movies (OP),4.0,0.0005621619536479831,0.00025179739200067996,1087.5308136657688,115
719,2022-11-01,New Supporter - Docu-Series (Acq),4.0,4.0286441227754766e-05,1.5874375856872458e-07,0.6856255640651798,1
720,2022-11-01,New Supporter - Docu-Series (OP),4.0,0.000497887569967218,9.613561803928361e-05,415.21655994054674,34
721,2022-11-01,New Supporter - Drama Series (Acq),4.0,0.0014888191903938796,0.00019314276789310358,834.1973276668348,19
722,2022-11-01,New Supporter - Drama Series (OP),4.0,0.0010121409840055475,0.0005160477289656712,2228.8467807914903,57
723,2022-11-01,New Supporter - Kids Series (Acq),4.0,0.003288743294443107,0.0003949074423513499,1705.6332819438871,19
724,2022-11-01,New Supporter - Kids Series (OP),4.0,0.0022279868363667406,6.0624741145633154e-05,261.8425613646109,6
725,2022-11-01,New Supporter - Movies (Acq),4.0,0.000977510852567648,0.00018711815136793208,808.1765811468458,49
726,2022-11-01,New Supporter - Movies (OP),4.0,0.00018758443104789808,1.5511320722416677e-05,66.99449550388891,21
727,2022-11-01,New Supporter - Specials,4.0,0.0008309907635480195,0.00012048558920862984,520.3858142689061,37
728,2022-11-01,New Supporter - Unscripted Series (Acq),4.0,0.0017948440355644562,0.0004204656482953012,1816.020988048435,34
729,2022-11-01,New Supporter - Unscripted Series (OP),4.0,0.0011892452758032214,0.0001725233737874185,745.1407005473993,23
730,2022-11-01,Segment Anchor - Adult Animation Series (Acq),3.0,0.010374058244851048,0.0007138995431433398,3083.3828137036476,17
731,2022-11-01,Segment Anchor - Adult Animation Series (OP),3.0,0.003999181768486788,0.00015538810347173748,671.1322514497807,4
732,2022-11-01,Segment Anchor - Comedy Series (Acq),3.0,0.0033376390432109126,2.6271691137710884e-05,113.46929931384409,2
733,2022-11-01,Segment Anchor - Comedy Series (OP),3.0,0.002400516222122767,0.0005631984418336539,2432.494057368921,43
734,2022-11-01,Segment Anchor - Docu-Movies (OP),3.0,0.001284303962588251,4.041057072475679e-05,174.53612411074602,8
735,2022-11-01,Segment Anchor - Docu-Series (Acq),3.0,0.002677427622745725,1.0545062368333413e-05,45.544873068260166,1
736,2022-11-01,Segment Anchor - Docu-Series (OP),3.0,0.0024261647418571675,0.00033342141151527366,1440.0707492546844,18
737,2022-11-01,Segment Anchor - Drama Series (Acq),3.0,0.007773708744310987,0.00025386365426010443,1096.4551470688434,5
738,2022-11-01,Segment Anchor - Drama Series (OP),3.0,0.004471590160156058,0.0007917772667858439,3419.7422314340015,26
739,2022-11-01,Segment Anchor - Kids Series (OP),3.0,0.00038272119166367027,3.0157373678493804e-06,13.02518380909459,2
740,2022-11-01,Segment Anchor - Movies (Acq),3.0,0.011604749098618116,0.001449261278413716,6259.462359019607,34
741,2022-11-01,Segment Anchor - Movies (OP),3.0,0.00032343556669260317,4.324614267826182e-05,186.78316070354296,34
742,2022-11-01,Segment Anchor - Specials,3.0,0.000299832996493922,1.1813997362192241e-06,5.102549340112101,1
743,2022-11-01,Segment Anchor - Unscripted Series (Acq),3.0,0.0056739053375135535,0.0005070012636752899,2189.774454903298,10
744,2022-11-01,Segment Anchor - Unscripted Series (OP),3.0,0.00983044733462358,0.0008947316215294071,3864.409399330638,10
745,2022-12-01,Brand Halo - Comedy Series (OP),7.0,0.0008205930038530959,1.2926230191119548e-05,54.628989148471724,4
746,2022-12-01,Brand Halo - Docu-Movies (Acq),7.0,0.00203278964708822,2.4003661184879288e-05,101.44456094347106,3
747,2022-12-01,Brand Halo - Docu-Movies (OP),7.0,6.877845133755259e-05,4.786458616304334e-05,202.28588841728774,177
748,2022-12-01,Brand Halo - Docu-Series (OP),7.0,0.00020121291148021716,1.5053976421992854e-05,63.62129580234326,19
749,2022-12-01,Brand Halo - Drama Series (OP),7.0,0.00028620586630927805,3.434114231708196e-05,145.1329477541596,30
750,2022-12-01,Brand Halo - Movies (Acq),7.0,0.00032535045567993277,1.2819375446934678e-06,5.4177398346340695,1
